epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.328062784858048,0,64,60000,0.3761,0.24729068111628294,4
3.32416201592423,1,64,60000,0.5572,0.2460698198992759,4
3.3378980739507824,2,64,60000,0.5927,0.24513908103108406,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.3182369549758732,0,64,60000,0.3682,0.24701833096332848,4
3.3379285149276257,1,64,60000,0.5497,0.2493864600546658,4
3.298677865182981,2,64,60000,0.6204,0.24667193088680506,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.294120244914666,0,64,60000,0.3386,0.24754298198968172,4
3.2973847459070385,1,64,60000,0.569,0.24462747108191252,4
3.2693607970140874,2,64,60000,0.6222,0.24482088000513613,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.2814359730109572,0,64,60000,0.5068,0.24686474003829062,4
3.2835475250612944,1,64,60000,0.5796,0.24538874113932252,4
3.269213146995753,2,64,60000,0.6073,0.24621125007979572,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.2842220270540565,0,64,60000,0.3926,0.2435955498367548,4
3.288073966978118,1,64,60000,0.5761,0.24375375104136765,4
3.3023198160808533,2,64,60000,0.5987,0.24478079099208117,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.356388153973967,0,64,60000,0.2575,0.25471219001337886,4
3.5893384849186987,1,64,60000,0.5573,0.2560299700126052,4
3.489662109175697,2,64,60000,0.6243,0.2456157908309251,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.3304329949896783,0,64,60000,0.2998,0.24533278006128967,4
3.327251394977793,1,64,60000,0.6057,0.24645250104367733,4
3.33305989485234,2,64,60000,0.6292,0.24730538111180067,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.337087983964011,0,64,60000,0.399,0.24619513098150492,4
3.3204104648903012,1,64,60000,0.5146,0.2539124109316617,4
3.3077791158575565,2,64,60000,0.6026,0.24527402012608945,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.3705504429526627,0,64,60000,0.4914,0.24367671110667288,4
3.374778992962092,1,64,60000,0.5735,0.2447732212021947,4
3.431454960955307,2,64,60000,0.6175,0.2429022309370339,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.3074062960222363,0,64,60000,0.4045,0.24537972989492118,4
3.283193747047335,1,64,60000,0.5403,0.24477917095646262,4
3.2880267759319395,2,64,60000,0.625,0.2450263809878379,4
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
3.281137077137828,0,64,60000,0.4556,0.2445199708454311,4
3.2899013569112867,1,64,60000,0.5111,0.2447756400797516,4
3.4083672310225666,2,64,60000,0.5748,0.24940756103023887,4
